26239.4444;127774.1667
26239.7222;127735.2778
26240.2778;127744.1667
26242.7778;127752.7778
26245.2778;127709.1667
26247.2222;127936.9444
26247.7778;127698.3333
26247.7778;127770.5556
26248.6111;127784.4444
26248.8889;127725.2778
26250;127700
26250;127716.6667
26250;127733.3333
26250;127750
26252.2222;127744.1667
26255.8333;127783.3333
26257.2222;127710.8333
26258.0556;127790.2778
26264.4444;127790.2778
26266.6667;127716.6667
26266.6667;127733.3333
26266.6667;127766.6667
26269.1667;127793.0556
26270;127784.4444
26272.7778;127798.3333
26275;127801.6667
26278.0556;127805.2778
26279.7222;127810.8333
26283.3333;126800
26283.3333;127750
26283.3333;127766.6667
26284.1667;127779.4444
26289.7222;127777.5
26292.2222;127793.3333
26295.5556;127788.0556
26296.3889;127807.5
26300;127766.6667
26300;127783.3333
26303.3333;127795
26303.3333;127809.7222
26307.2222;127914.7222
26308.8889;126803.0556
26309.7222;127786.3889
26311.6667;127811.9444
26313.8889;127909.7222
26314.7222;127816.9444
26315.5556;127772.7778
26316.6667;126783.3333
26316.6667;126800
26316.6667;127750
26316.6667;127766.6667
26316.6667;127800
26316.6667;127866.6667
26318.8889;127798.8889
26320;127835.5556
26320.5556;127785.8333
26323.6111;127906.1111
26323.6111;127964.4444
26324.4444;127890.2778
26325;127821.9444
26325.8333;127952.2222
26326.1111;127889.1667
26328.6111;127792.7778
26329.7222;127884.4444
26331.6667;127817.2222
26331.9444;127800.5556
26333.3333;126733.3333
26333.3333;126750
26333.3333;126766.6667
26333.3333;126783.3333
26333.3333;126800
26333.3333;127750
26333.3333;127783.3333
26333.3333;127800
26333.3333;127866.6667
26334.4444;126767.2222
26335;127803.6111
26335;127810.2778
26335.8333;127881.6667
26337.5;127802.5
26337.7778;127831.3889
26338.8889;127800.5556
26338.8889;127817.7778
26339.1667;127787.2222
26339.4444;127826.1111
26339.4444;127875.2778
26340.8333;126799.7222
26341.9444;126804.4444
26342.5;127847.2222
26342.5;127953.3333
26343.6111;127867.7778
26344.1667;126753.3333
26348.3333;126744.7222
26348.8889;127845.5556
26349.7222;127811.9444
26350;126750
26350;126816.6667
26350;127733.3333
26350;127750
26350;127766.6667
26350;127783.3333
26350;127800
26350;127866.6667
26351.3889;127829.7222
26352.2222;127865.8333
26353.3333;127835
26353.8889;126806.6667
26355.2778;126742.7778
26357.2222;127971.9444
26357.5;127869.7222
26357.7778;126718.6111
26359.1667;127813.3333
26363.6111;126743.3333
26364.4444;127814.7222
26365.5556;127765.5556
26366.6667;126716.6667
26366.6667;126733.3333
26366.6667;126750
26366.6667;126766.6667
26366.6667;126783.3333
26366.6667;126800
26366.6667;127733.3333
26366.6667;127750
26366.6667;127766.6667
26366.6667;127783.3333
26366.6667;127816.6667
26366.6667;127833.3333
26366.6667;127866.6667
26366.6667;127983.3333
26367.7778;127849.1667
26367.7778;127863.0556
26368.8889;127983.8889
26371.3889;127140.8333
26372.2222;127832.5
26373.3333;127851.9444
26374.7222;127984.1667
26382.2222;127870.8333
26383.3333;126766.6667
26383.3333;126771.1111
26383.3333;126783.3333
26383.3333;127716.6667
26383.3333;127733.3333
26383.3333;127750
26383.3333;127766.6667
26384.1667;127840.2778
26385;127995
26388.3333;127857.2222
26392.2222;127833.3333
26397.5;127844.1667
26400;127733.3333
26400;127750
26400;127766.6667
26400;127800
26400;127816.6667
26408.0556;127829.4444
26416.6667;127716.6667
26416.6667;127733.3333
26416.6667;127750
26416.6667;127783.3333
26419.4444;127819.1667
26427.7778;127824.7222
26427.7778;127825
26433.3333;127766.6667
26433.3333;127777.2222
26436.1111;127765
26438.6111;127801.3889
26449.1667;127804.1667
26452.7778;127851.9444
26453.6111;127918.3333
26455;127808.0556
26457.2222;127879.1667
26466.6667;127825.5556
26466.6667;127950
26466.6667;127983.3333
26476.1111;127958.0556
26476.6667;127973.3333
26478.0556;127840.8333
26482.2222;127977.2222
26483.3333;127850
26485.8333;127908.8889
26493.0556;127992.7778
26494.4444;127849.7222
26498.8889;127886.9444
26499.1667;127851.3889
26500;127983.3333
26507.2222;127875.5556
26512.2222;127899.7222
26515.2778;128008.0556
26516.6667;128050
26523.3333;128031.9444
26525.8333;127924.7222
26527.5;127928.3333
26533.3333;128033.3333
26533.3333;128083.3333
26533.6111;127943.3333
26539.1667;127950.2778
26539.7222;127960.2778
26540.8333;128091.6667
26541.3889;127968.6111
26546.6667;128031.9444
26550;128033.3333
26550;128050.5556
26550;128116.6667
26554.4444;128032.7778
26555;128043.0556
26557.2222;128065.5556
26566.6667;128050
26566.6667;128116.6667
26566.6667;128133.3333
26569.4444;127983.0556
26576.3889;127985
26579.4444;127236.3889
26583.0556;127224.4444
26583.3333;127233.3333
26583.3333;128100
26583.3333;128133.3333
26583.3333;128150
26583.8889;127986.6667
26591.1111;127982.5
26595.2778;127968.8889
26600;127966.6667
26600;128116.6667
26600;128150
26602.5;127950.8333
26606.1111;127933.8889
26608.0556;128002.5
26609.7222;127976.3889
26610.2778;127928.8889
26616.3889;127953.3333
26616.6667;127900
26616.6667;128033.3333
26616.6667;128183.3333
26616.6667;128216.6667
26618.8889;127999.1667
26618.8889;128013.3333
26621.9444;127964.7222
26626.1111;128027.5
26629.7222;127888.6111
26629.7222;128015
26631.1111;128004.4444
26631.3889;128212.5
26633.3333;127866.6667
26633.3333;127883.3333
26633.3333;127966.6667
26633.3333;128150
26633.3333;128166.6667
26633.3333;128233.3333
26634.4444;128066.1111
26646.3889;127866.3889
26650;127883.3333
26650;127900
26650;127916.6667
26650;127933.3333
26650;128116.6667
26650;128200
26650;128250
26650;142150
26650.5556;127946.1111
26651.9444;128028.8889
26653.3333;127966.1111
26654.1667;127930.2778
26654.4444;127895
26654.7222;127894.4444
26656.3889;128005.8333
26657.2222;127983.8889
26657.2222;128009.1667
26657.2222;128094.7222
26663.6111;127896.1111
26666.3889;127978.6111
26666.6667;127983.3333
26666.6667;128100
26666.6667;128116.6667
26666.6667;128133.3333
26666.6667;128266.6667
26667.7778;128021.3889
26669.1667;128002.5
26671.1111;127890.2778
26674.1667;127987.2222
26676.6667;128019.4444
26677.5;127891.9444
26678.8889;127996.6667
26680.8333;127918.3333
26681.3889;127900.8333
26681.9444;127975
26682.5;127977.5
26682.5;127997.2222
26683.3333;127883.3333
26683.3333;127916.6667
26683.3333;127966.6667
26683.3333;128100
26683.3333;128116.6667
26683.3333;128150
26683.8889;127906.1111
26692.5;127968.6111
26693.6111;127895
26696.3889;127943.0556
26696.9444;127936.6667
26699.4444;127913.6111
26700;127896.3889
26700;127933.3333
26700;127959.4444
26700;128116.6667
26700;128133.3333
26700;128150
26700;128166.6667
26700;128266.6667
26700;128283.3333
26700.2778;127947.5
26700.5556;128015.2778
26701.9444;127928.6111
26703.6111;127881.1111
26708.3333;127803.8889
26712.5;127806.6667
26712.7778;127812.5
26715;127798.8889
26716.1111;127762.5
26716.3889;127815.2778
26716.6667;128166.6667
26716.6667;128183.3333
26716.6667;128283.3333
26716.6667;142116.6667
26717.5;127810
26718.3333;127797.2222
26731.3889;127776.3889
26733.3333;127750
26733.3333;128166.6667
26733.3333;128183.3333
26733.3333;128316.6667
26750;128183.3333
26750;128233.3333
26750;128316.6667
26766.6667;128200
26766.6667;128316.6667
26783.3333;128216.6667
26783.3333;128316.6667
26800;128233.3333
26800;128316.6667
26816.6667;128316.6667
26833.3333;128250
26833.3333;128283.3333
26850;128266.6667
26916.6667;127933.3333
26916.6667;127950
26933.3333;127933.3333
26933.3333;127950
26950;127933.3333
26983.3333;127933.3333
27016.6667;127950
27016.6667;127966.6667
27016.6667;128433.3333
27016.6667;128450
27033.3333;127950
27033.3333;127966.6667
27033.3333;128416.6667
27033.3333;128433.3333
27033.3333;128450
27050;127983.3333
27050;128416.6667
27050;128433.3333
27066.6667;128000
27066.6667;142183.3333
27066.6667;142200
27083.3333;142183.3333
27115.2778;142205.5556
27333.3333;128566.6667
27333.3333;128583.3333
27366.6667;128533.3333
27366.6667;128616.6667
27366.6667;128633.3333
27383.3333;128550
27383.3333;128650
27400;128583.3333
27416.6667;128666.6667
27416.6667;128683.3333
27666.6667;128966.6667
27683.3333;128916.6667
27683.3333;129000
27716.6667;128883.3333
27716.6667;128950
27716.6667;128966.6667
27716.6667;129016.6667
27733.3333;128900
27733.3333;128933.3333
27766.6667;129033.3333
27783.3333;128900
27800;128883.3333
27800;128983.3333
27816.6667;128883.3333
27816.6667;128900
27816.6667;128950
27850;128883.3333
27866.6667;128950
27883.3333;128883.3333
27883.3333;128916.6667
28016.6667;129233.3333
28050;129166.6667
28050;129216.6667
28083.3333;129333.3333
28100;129250
28100;129316.6667
28100;129350
28116.6667;129216.6667
28133.3333;129216.6667
28133.3333;129316.6667
28133.3333;129366.6667
28150;129316.6667
28166.6667;129333.3333
28166.6667;129366.6667
28183.3333;129183.3333
28183.3333;129200
28183.3333;129300
28183.3333;129400
28216.6667;129216.6667
28216.6667;129300
28216.6667;129450
28233.3333;129183.3333
28233.3333;129250
28250;129183.3333
28250;129250
28266.6667;129316.6667
28266.6667;129400
28283.3333;129250
28283.3333;129300
28283.3333;129450
28283.3333;129916.6667
28283.3333;129950
28300;129233.3333
28300;129433.3333
28316.6667;129283.3333
28316.6667;129533.3333
28316.6667;129933.3333
28316.6667;129950
28333.3333;129316.6667
28333.3333;129483.3333
28333.3333;129966.6667
28333.3333;130000
28350;129366.6667
28350;129400
28350;130016.6667
28366.6667;129400
28366.6667;129483.3333
28366.6667;130000
28383.3333;129583.3333
28400;129466.6667
28400;129533.3333
28400;129583.3333
28400;129650
28416.6667;129600
28416.6667;129633.3333
28416.6667;129700
28450;129566.6667
28450;129600
28450;129683.3333
28450;129716.6667
28466.6667;129616.6667
28466.6667;129700
28500;129666.6667
28500;129683.3333
28516.6667;129683.3333
29866.6667;129866.6667
30216.6667;130558.3333
30233.3333;130483.3333
30233.3333;130533.3333
30233.3333;130583.3333
30250;130616.6667
30266.6667;130416.6667
30300;130666.6667
30316.6667;130650
30333.3333;130383.3333
30333.3333;130666.6667
30350;130866.6667
30366.6667;130316.6667
30366.6667;130883.3333
30366.6667;130950
30383.3333;130650
30383.3333;130933.3333
30400;130416.6667
30400;130616.6667
30416.6667;130566.6667
30416.6667;130600
30416.6667;130866.6667
30416.6667;130900
30433.3333;130466.6667
30433.3333;130950
30450;130183.3333
30450;130200
30450;130250
30450;130500
30450;130866.6667
30466.6667;130933.3333
30466.6667;130966.6667
30483.3333;130166.6667
30483.3333;130900
30483.3333;130950
30500;130933.3333
30516.6667;130933.3333
30533.3333;130933.3333
30533.3333;130966.6667
30550;130966.6667
30550;131000
30566.6667;140366.6667
30583.3333;130950
30583.3333;130983.3333
30583.3333;131033.3333
30600;130950
30600;130983.3333
30600;131050
30633.3333;130950
30633.3333;130983.3333
30633.3333;131050
30650;130983.3333
30650;131050
30666.6667;130950
30666.6667;131016.6667
30683.3333;130966.6667
30683.3333;130983.3333
30683.3333;131016.6667
30683.3333;131050
30683.3333;131066.6667
30700;130983.3333
30716.6667;131016.6667
30716.6667;131033.3333
30716.6667;131066.6667
30733.3333;130833.3333
30733.3333;130866.6667
30733.3333;131000
30733.3333;131016.6667
30750;131000
30750;131066.6667
30766.6667;131066.6667
30800;131033.3333
30816.6667;129900
30816.6667;131050
30816.6667;131066.6667
31016.6667;130683.3333
31066.6667;130733.3333
31083.3333;130683.3333
31100;130833.3333
31116.6667;130916.6667
31133.3333;130750
31166.6667;130600
31166.6667;130766.6667
31166.6667;130966.6667
31200;130516.6667
31200;130650
31216.6667;130766.6667
31216.6667;131016.6667
31233.3333;130650
31233.3333;131000
31250;130383.3333
31250;130450
31250;130650
31250;130783.3333
31266.6667;130233.3333
31266.6667;130316.6667
31266.6667;130466.6667
31266.6667;130616.6667
31266.6667;130650
31266.6667;130950
31266.6667;131083.3333
31266.6667;131108.3333
31272.2222;131116.6667
31280.5556;131125
31283.3333;130233.3333
31283.3333;130350
31283.3333;130433.3333
31283.3333;130450
31283.3333;130600
31283.3333;130800
31283.3333;131047.2222
31283.3333;131066.6667
31291.6667;131075
31300;130233.3333
31300;130483.3333
31304.1667;131090.2778
31311.1111;131100
31316.6667;130416.6667
31316.6667;130566.6667
31316.6667;130800
31316.6667;130900
31330.5556;131100
31333.3333;130266.6667
31333.3333;130333.3333
31333.3333;130933.3333
31333.3333;131090.2778
31336.1111;131063.8889
31336.1111;131075
31343.0556;131041.6667
31350;130200
31350;130283.3333
31350;130550
31350;130800
31350;131016.6667
31350;131022.2222
31366.6667;130233.3333
31366.6667;130366.6667
31366.6667;130450
31366.6667;130550
31376.3889;131012.5
31383.3333;130400
31383.3333;130766.6667
31383.3333;130850
31383.3333;130966.6667
31386.1111;131295.8333
31386.1111;131304.1667
31391.6667;131308.3333
31395.8333;131333.3333
31397.2222;131243.0556
31405.5556;131008.3333
31405.5556;131016.6667
31405.5556;131347.2222
31408.3333;131025
31413.8889;131247.2222
31416.6667;130133.3333
31416.6667;130183.3333
31416.6667;130200
31416.6667;130266.6667
31416.6667;130300
31416.6667;130316.6667
31416.6667;130433.3333
31416.6667;130516.6667
31416.6667;131016.6667
31416.6667;131266.6667
31422.2222;131247.2222
31423.6111;131036.1111
31425;131030.5556
31430.5556;131025
31430.5556;131245.8333
31434.7222;131040.2778
31441.6667;131050
31444.4444;131223.6111
31445.8333;131222.2222
31447.2222;131062.5
31450;130350
31450;130733.3333
31450;131216.6667
31450;131350
31454.1667;131179.1667
31454.1667;131186.1111
31454.1667;131240.2778
31455.5556;131204.1667
31456.9444;131219.4444
31463.8889;131233.3333
31466.6667;131083.3333
31466.6667;131108.3333
31466.6667;131137.5
31466.6667;131216.6667
31466.6667;131225
31468.0556;131233.3333
31468.0556;131244.4444
31480.5556;131079.1667
31480.5556;131243.0556
31483.3333;130516.6667
31483.3333;130700
31500;130450
31500;131250
31500;131266.6667
31500;131350
31516.6667;130350
31516.6667;130366.6667
31516.6667;130516.6667
31516.6667;130900
31516.6667;131366.6667
31533.3333;130333.3333
31533.3333;130450
31533.3333;131050
31533.3333;131316.6667
31533.3333;131350
31533.3333;131383.3333
31550;130666.6667
31550;130716.6667
31550;130866.6667
31550;131033.3333
31550;131133.3333
31550;131383.3333
31566.6667;130350
31566.6667;130366.6667
31566.6667;130483.3333
31566.6667;130550
31566.6667;130983.3333
31566.6667;131050
31566.6667;131333.3333
31566.6667;131400
31583.3333;130350
31583.3333;130416.6667
31583.3333;130550
31583.3333;130566.6667
31583.3333;130783.3333
31583.3333;130850
31600;130550
31600;130600
31600;130783.3333
31600;130983.3333
31600;131316.6667
31600;131366.6667
31616.6667;130333.3333
31616.6667;130400
31616.6667;130666.6667
31616.6667;130800
31616.6667;131050
31633.3333;129700
31633.3333;130550
31633.3333;130900
31633.3333;130966.6667
31633.3333;131250
31633.3333;131450
31650;129683.3333
31650;129733.3333
31650;130316.6667
31650;130350
31650;131016.6667
31650;131050
31650;131150
31666.6667;130383.3333
31666.6667;130466.6667
31666.6667;130933.3333
31666.6667;131366.6667
31675;129716.6667
31683.3333;129700
31683.3333;130300
31683.3333;131450
31700;129733.3333
31700;130450
31700;130566.6667
31700;130800
31716.6667;129733.3333
31716.6667;129766.6667
31716.6667;130266.6667
31716.6667;130733.3333
31716.6667;131033.3333
31716.6667;131316.6667
31733.3333;130233.3333
31733.3333;130466.6667
31733.3333;130666.6667
31733.3333;130766.6667
31733.3333;130983.3333
31733.3333;131066.6667
31733.3333;131100
31733.3333;131133.3333
31733.3333;131450
31750;130216.6667
31750;130550
31750;130566.6667
31750;131466.6667
31766.6667;130400
31766.6667;130483.3333
31766.6667;131016.6667
31783.3333;129800
31783.3333;130183.3333
31783.3333;130416.6667
31783.3333;130716.6667
31783.3333;131466.6667
31800;129850
31800;130350
31800;130433.3333
31800;130450
31800;130500
31800;131033.3333
31800;131100
31800;131133.3333
31800;131166.6667
31800;131366.6667
31816.6667;130266.6667
31816.6667;130300
31816.6667;130566.6667
31816.6667;131433.3333
31833.3333;129866.6667
31833.3333;129916.6667
31833.3333;130200
31833.3333;130433.3333
31833.3333;130683.3333
31833.3333;131300
31833.3333;131383.3333
31850;129866.6667
31850;130216.6667
31850;130283.3333
31850;130900
31850;131133.3333
31850;131366.6667
31866.6667;129833.3333
31866.6667;130233.3333
31866.6667;130300
31866.6667;130316.6667
31866.6667;130333.3333
31866.6667;130433.3333
31866.6667;130483.3333
31866.6667;130733.3333
31866.6667;131066.6667
31883.3333;130233.3333
31883.3333;130266.6667
31883.3333;130316.6667
31883.3333;131100
31900;130450
31900;130633.3333
31900;130700
31900;131183.3333
31900;131433.3333
31916.6667;130233.3333
31916.6667;130316.6667
31916.6667;130483.3333
31916.6667;130550
31916.6667;131000
31916.6667;131016.6667
31916.6667;131083.3333
31916.6667;131416.6667
31916.6667;131433.3333
31933.3333;130283.3333
31933.3333;130383.3333
31933.3333;130466.6667
31933.3333;131266.6667
31933.3333;131350
31950;130216.6667
31950;130400
31950;130450
31950;130483.3333
31950;130716.6667
31950;131100
31950;131300
31966.6667;130583.3333
31966.6667;131016.6667
31966.6667;131066.6667
31966.6667;131166.6667
31966.6667;131383.3333
31966.6667;131433.3333
31966.6667;131450
31983.3333;130200
31983.3333;130233.3333
31983.3333;130350
31983.3333;130666.6667
31983.3333;130983.3333
31983.3333;131266.6667
31983.3333;131333.3333
31983.3333;131366.6667
31983.3333;131450
32000;130833.3333
32000;130983.3333
32000;131350
32000;131466.6667
32016.6667;130200
32016.6667;130600
32016.6667;130650
32016.6667;130733.3333
32016.6667;131283.3333
32016.6667;131300
32016.6667;131400
32033.3333;131316.6667
32033.3333;131433.3333
32033.3333;131466.6667
32050;130300
32050;130516.6667
32050;130766.6667
32050;130816.6667
32066.6667;130250
32066.6667;130616.6667
32066.6667;131083.3333
32066.6667;131383.3333
32066.6667;131500
32083.3333;130183.3333
32083.3333;130200
32083.3333;130366.6667
32083.3333;131050
32083.3333;131316.6667
32100;130583.3333
32100;131400
32116.6667;130133.3333
32116.6667;130250
32116.6667;130350
32116.6667;131350
32116.6667;131533.3333
32133.3333;131100
32133.3333;131500
32150;130216.6667
32150;130450
32150;130800
32166.6667;130566.6667
32166.6667;130600
32166.6667;131433.3333
32166.6667;131483.3333
32182.7778;130108.8889
32183.3333;130366.6667
32183.3333;131066.6667
32183.3333;131200
32183.3333;131533.3333
32195.2778;130026.9444
32200;130183.3333
32200;130383.3333
32200;131233.3333
32200;131283.3333
32216.6667;130033.3333
32216.6667;130166.6667
32216.6667;130400
32216.6667;130750
32216.6667;130866.6667
32216.6667;131283.3333
32216.6667;131416.6667
32233.3333;130016.6667
32233.3333;130450
32233.3333;130700
32233.3333;130883.3333
32233.3333;131150
32233.3333;131566.6667
32250;130966.6667
32250;131050
32250;131150
32250;131483.3333
32250;131566.6667
32266.6667;130450
32266.6667;130850
32266.6667;130933.3333
32266.6667;131250
32283.3333;130850
32283.3333;130983.3333
32283.3333;131116.6667
32300;130133.3333
32300;130500
32300;131233.3333
32300;131350
32316.6667;130033.3333
32316.6667;130166.6667
32316.6667;131050
32333.3333;130850
32333.3333;131400
32333.3333;131600
32350;130516.6667
32350;131266.6667
32350;131433.3333
32350;131633.3333
32366.6667;130183.3333
32366.6667;131016.6667
32366.6667;131150
32371.9444;130000.2778
32383.3333;130183.3333
32383.3333;130383.3333
32383.3333;130416.6667
32383.3333;131333.3333
32383.3333;131533.3333
32400;130833.3333
32416.6667;130016.6667
32416.6667;130200
32416.6667;130350
32416.6667;130400
32416.6667;130850
32416.6667;131100
32416.6667;131633.3333
32433.3333;130300
32433.3333;130400
32433.3333;130566.6667
32433.3333;130650
32433.3333;130733.3333
32433.3333;131050
32433.3333;131666.6667
32450;130200
32450;130766.6667
32466.6667;130266.6667
32466.6667;130366.6667
32466.6667;130433.3333
32466.6667;131150
32466.6667;131200
32466.6667;131383.3333
32466.6667;131650
32483.3333;130150
32483.3333;131250
32483.3333;131350
32483.3333;131383.3333
32483.3333;131483.3333
32483.3333;131583.3333
32500;130183.3333
32500;130433.3333
32500;130600
32500;130616.6667
32500;131683.3333
32500;131700
32515.5556;130039.1667
32516.6667;130333.3333
32516.6667;130366.6667
32516.6667;131333.3333
32516.6667;131516.6667
32516.6667;131666.6667
32533.3333;130133.3333
32533.3333;130183.3333
32550;130433.3333
32550;130683.3333
32550;131683.3333
32566.6667;129783.3333
32566.6667;130466.6667
32566.6667;130483.3333
32566.6667;130666.6667
32566.6667;130900
32566.6667;131283.3333
32583.3333;128750
32583.3333;129750
32583.3333;130433.3333
32583.3333;130716.6667
32583.3333;131250
32583.3333;131333.3333
32583.3333;131666.6667
32600;128741.6667
32600;130183.3333
32600;130483.3333
32601.6667;128656.1111
32611.9444;128766.6667
32616.6667;128683.3333
32616.6667;130166.6667
32616.6667;130200
32616.6667;130450
32616.6667;130533.3333
32616.6667;130866.6667
32616.6667;131433.3333
32616.6667;131450
32616.6667;131700
32629.1667;128675
32633.3333;128700
32633.3333;128766.6667
32633.3333;129833.3333
32633.3333;130250
32633.3333;130600
32633.3333;130800
32633.3333;130816.6667
32633.3333;130916.6667
32633.3333;130933.3333
32633.3333;130983.3333
32633.3333;131633.3333
32650;128791.6667
32650;128816.6667
32650;128883.3333
32650;129750
32650;130200
32650;130283.3333
32650;130666.6667
32650;130750
32650;130783.3333
32650;130816.6667
32650;131400
32650;131533.3333
32650;131816.6667
32663.6111;128676.9444
32666.6667;128733.3333
32666.6667;129833.3333
32666.6667;129900
32666.6667;130300
32666.6667;130550
32666.6667;131716.6667
32674.7222;128680
32675;128666.6667
32675;128875
32683.3333;128850
32683.3333;129800
32683.3333;129816.6667
32683.3333;129833.3333
32683.3333;130166.6667
32683.3333;130350
32683.3333;130666.6667
32683.3333;130866.6667
32683.3333;130983.3333
32683.3333;131116.6667
32683.3333;131150
32683.3333;131200
32683.3333;131333.3333
32683.3333;131700
32683.3333;131783.3333
32691.1111;128847.7778
32700;129850
32700;129916.6667
32700;130600
32700;130733.3333
32700;131300
32700;131400
32700;131816.6667
32700;131850
32716.6667;128600
32716.6667;128650
32716.6667;129850
32716.6667;129866.6667
32716.6667;129883.3333
32716.6667;130800
32716.6667;131283.3333
32716.6667;132550
32716.6667;133016.6667
32725.5556;130213.0556
32733.3333;128733.3333
32733.3333;128766.6667
32733.3333;128816.6667
32733.3333;129816.6667
32733.3333;129850
32733.3333;129866.6667
32733.3333;129883.3333
32733.3333;130366.6667
32733.3333;130683.3333
32733.3333;130766.6667
32733.3333;130950
32733.3333;131566.6667
32733.3333;131866.6667
32733.3333;132550
32733.3333;132983.3333
32741.6667;128658.3333
32741.6667;128700
32750;128650
32750;128675
32750;128683.3333
32750;128766.6667
32750;128825
32750;129000
32750;129866.6667
32750;129950
32750;130766.6667
32750;130916.6667
32750;131183.3333
32750;131633.3333
32750;132783.3333
32750;132816.6667
32750;132966.6667
32758.3333;129000
32758.3333;129869.4444
32766.6667;128650
32766.6667;129866.6667
32766.6667;129950
32766.6667;130033.3333
32766.6667;131366.6667
32766.6667;131383.3333
32766.6667;131700
32766.6667;131800
32766.6667;132633.3333
32766.6667;132750
32766.6667;132766.6667
32766.6667;132950
32766.6667;133016.6667
32782.2222;130196.1111
32783.3333;128666.6667
32783.3333;128833.3333
32783.3333;129783.3333
32783.3333;130366.6667
32783.3333;130616.6667
32783.3333;130650
32783.3333;130766.6667
32783.3333;130816.6667
32783.3333;131450
32783.3333;131866.6667
32783.3333;132700
32783.3333;132850
